id,n_atoms,hybr,n_rings,counted_rings,counted_atoms,sp,sp2,sp3,ma
C11130,"Dict{Symbol, Any}(:N => 1, :H => 7, :O => 2, :C => 8)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp3""]","[1, 1, 1, 1, 2, 2, 1, 1, 1, 0, 0]",2,11,0,9,2,8
C03029,"Dict{Symbol, Any}(:N => 2, :H => 10, :C => 9)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3""]","[1, 1, 1, 2, 2, 1, 1, 1, 1, 0, 0]",2,11,0,9,2,8
C02274,"Dict{Symbol, Any}(:H => 8, :O => 2, :C => 9)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2""]","[2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0]",2,11,0,9,2,8
C17756,"Dict{Symbol, Any}(:N => 1, :H => 9, :O => 2, :C => 8)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2""]","[1, 1, 1, 2, 2, 1, 1, 1, 1, 0, 0]",2,11,0,9,2,8
C21601,"Dict{Symbol, Any}(:N => 2, :H => 10, :C => 9)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3""]","[1, 1, 1, 2, 2, 1, 1, 1, 1, 0, 0]",2,11,0,9,2,7
C16159,"Dict{Symbol, Any}(:H => 8, :O => 5, :C => 6)","[""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,8,3,5
C00846,"Dict{Symbol, Any}(:H => 8, :O => 5, :C => 6)","[""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,8,3,5
C05946,"Dict{Symbol, Any}(:H => 6, :O => 6, :C => 5)","[""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,8,3,6
C01109,"Dict{Symbol, Any}(:N => 2, :H => 10, :O => 3, :C => 6)","[""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,8,3,7
C20944,"Dict{Symbol, Any}(:H => 14, :O => 1, :C => 10)","[""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,8,3,6
C00322,"Dict{Symbol, Any}(:H => 8, :O => 5, :C => 6)","[""sp3"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,8,3,6
C01127,"Dict{Symbol, Any}(:H => 6, :O => 6, :C => 5)","[""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,8,3,6
C02631,"Dict{Symbol, Any}(:H => 10, :O => 4, :C => 7)","[""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,8,3,7
C00651,"Dict{Symbol, Any}(:N => 1, :H => 9, :O => 4, :C => 6)","[""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,8,3,6
C02734,"Dict{Symbol, Any}(:P => 1, :H => 7, :O => 4, :C => 6)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2""]","[1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1]",1,11,0,8,3,8
C04558,"Dict{Symbol, Any}(:H => 8, :O => 4, :C => 7)","[""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2""]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0]",1,11,0,8,3,7
C02758,"Dict{Symbol, Any}(:N => 1, :H => 11, :O => 2, :C => 8)","[""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2""]","[1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0]",1,11,0,8,3,7
C04559,"Dict{Symbol, Any}(:H => 8, :O => 4, :C => 7)","[""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2""]","[1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]",1,11,0,8,3,7
C06419,"Dict{Symbol, Any}(:N => 3, :H => 9, :O => 2, :C => 6)","[""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2""]","[1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",1,11,0,8,3,9
C12831,"Dict{Symbol, Any}(:Cl => 3, :H => 3, :O => 2, :C => 6)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2""]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",1,11,0,8,3,6
C08301,"Dict{Symbol, Any}(:N => 1, :H => 11, :O => 1, :C => 9)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2""]","[1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1]",1,11,0,8,3,8
C05568,"Dict{Symbol, Any}(:N => 2, :H => 8, :O => 3, :C => 6)","[""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2""]","[1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",1,11,0,8,3,9
C05135,"Dict{Symbol, Any}(:N => 3, :H => 11, :O => 1, :C => 7)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2""]","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",1,11,0,8,3,8
C04522,"Dict{Symbol, Any}(:Cl => 1, :H => 5, :O => 4, :C => 6)","[""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3""]","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",1,11,0,8,3,7
C06677,"Dict{Symbol, Any}(:H => 8, :S => 1, :O => 3, :C => 7)","[""sp3"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2""]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0]",1,11,0,8,3,8
C03758,"Dict{Symbol, Any}(:N => 1, :H => 11, :O => 2, :C => 8)","[""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2""]","[1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0]",1,11,0,8,3,7
C06317,"Dict{Symbol, Any}(:H => 10, :O => 3, :C => 8)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3""]","[1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0]",1,11,0,8,3,7
C00135,"Dict{Symbol, Any}(:N => 3, :H => 9, :O => 2, :C => 6)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3""]","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",1,11,0,8,3,9
C03680,"Dict{Symbol, Any}(:N => 2, :H => 8, :O => 3, :C => 6)","[""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2""]","[1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",1,11,0,8,3,8
C16477,"Dict{Symbol, Any}(:F => 1, :H => 5, :O => 4, :C => 6)","[""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3""]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0]",1,11,0,8,3,7
C07099,"Dict{Symbol, Any}(:Cl => 3, :H => 3, :O => 2, :C => 6)","[""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp3"", ""sp2""]","[1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0]",1,11,0,8,3,6
C18311,"Dict{Symbol, Any}(:H => 8, :O => 4, :C => 7)","[""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2""]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0]",1,11,0,8,3,7
C16476,"Dict{Symbol, Any}(:F => 1, :H => 5, :O => 4, :C => 6)","[""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3""]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0]",1,11,0,8,3,7
C18302,"Dict{Symbol, Any}(:Cl => 2, :H => 6, :O => 2, :C => 7)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3""]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",1,11,0,8,3,7
C06556,"Dict{Symbol, Any}(:Cl => 1, :N => 5, :H => 8, :C => 5)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3""]","[1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0]",1,11,0,8,3,7
C16664,"Dict{Symbol, Any}(:N => 1, :H => 11, :O => 2, :C => 8)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp3"", ""sp3""]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",1,11,0,8,3,7
C17755,"Dict{Symbol, Any}(:N => 1, :H => 9, :O => 2, :C => 8)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3""]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",1,11,0,8,3,7
C06577,"Dict{Symbol, Any}(:H => 12, :O => 1, :C => 10)","[""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2""]","[1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0]",1,11,0,8,3,7
C16666,"Dict{Symbol, Any}(:N => 1, :H => 11, :O => 2, :C => 8)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp3"", ""sp3""]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",1,11,0,8,3,7
C14787,"Dict{Symbol, Any}(:H => 8, :O => 1, :C => 10)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3""]","[1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1]",2,11,0,8,3,7
C07720,"Dict{Symbol, Any}(:H => 8, :O => 2, :C => 9)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3""]","[2, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0]",2,11,0,8,3,8
C14786,"Dict{Symbol, Any}(:H => 8, :O => 1, :C => 10)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3""]","[1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1]",2,11,0,8,3,7
C06669,"Dict{Symbol, Any}(:N => 1, :H => 7, :O => 3, :C => 7)","[""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""none""]","[2, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",2,11,0,8,3,8
C20651,"Dict{Symbol, Any}(:N => 3, :H => 9, :O => 4, :C => 4)","[""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,7,4,8
C20639,"Dict{Symbol, Any}(:N => 3, :H => 9, :O => 4, :C => 4)","[""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,7,4,8
C20781,"Dict{Symbol, Any}(:H => 8, :O => 5, :C => 6)","[""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,7,4,6
C20710,"Dict{Symbol, Any}(:H => 8, :O => 4, :C => 7)","[""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2""]","[1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0]",1,11,0,7,4,6
C19831,"Dict{Symbol, Any}(:N => 1, :H => 9, :O => 3, :C => 7)","[""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""none""]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",1,11,0,7,4,7
C19830,"Dict{Symbol, Any}(:N => 1, :H => 9, :O => 3, :C => 7)","[""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3""]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",1,11,0,7,4,8
C04227,"Dict{Symbol, Any}(:N => 1, :H => 11, :O => 2, :C => 8)","[""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp2""]","[1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0]",1,11,0,7,4,7
C06321,"Dict{Symbol, Any}(:H => 8, :O => 4, :C => 7)","[""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2""]","[1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1]",1,11,0,7,4,7
C04171,"Dict{Symbol, Any}(:H => 8, :O => 4, :C => 7)","[""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3""]","[1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0]",1,11,0,7,4,7
C02442,"Dict{Symbol, Any}(:N => 1, :H => 13, :O => 1, :C => 9)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp3""]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",1,11,0,7,4,8
C05947,"Dict{Symbol, Any}(:N => 1, :H => 9, :O => 5, :C => 5)","[""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp3"", ""sp2"", ""sp2""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,6,5,6
C11942,"Dict{Symbol, Any}(:H => 16, :O => 1, :C => 10)","[""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp2""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,6,5,6
C03087,"Dict{Symbol, Any}(:N => 1, :H => 13, :O => 3, :C => 7)","[""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,6,5,8
C01088,"Dict{Symbol, Any}(:H => 10, :O => 5, :C => 6)","[""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,6,5,6
C06234,"Dict{Symbol, Any}(:N => 1, :H => 11, :O => 4, :C => 6)","[""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp3"", ""sp2"", ""sp2""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,6,5,6
C09847,"Dict{Symbol, Any}(:H => 16, :O => 1, :C => 10)","[""sp2"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,6,5,6
C17941,"Dict{Symbol, Any}(:P => 1, :H => 7, :O => 6, :C => 4)","[""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,6,5,8
C16390,"Dict{Symbol, Any}(:H => 10, :O => 5, :C => 6)","[""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,6,5,5
C16657,"Dict{Symbol, Any}(:H => 12, :O => 4, :C => 7)","[""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,6,5,5
